stars,text,clean_text,sentences,lemm_sentences
5,"Es un lugar muy bonito es muy agradable para estar con la familia, amigos, etc. Me gusta mucho porque hay mucho espacio para caminar para hacer deporte hay muchas canchas y hay areas de juego. Ahora en la parte de hasta abajo hicieron area para manejar carros a control remoto. También tienen una casa club donde esta la piscina, hay restaurante, hay salones, hay baños, hay un gimnasio, hay mesas de ping pong hay cancha de bádminton. En los vestidores de la piscina hay un Jacuzzi, Sauna, duchas, baños, paquetes para dejar las cosas mientras uno esta en la piscina también hay un kiosko para comprar comida en la piscina. Hay cabañas que uno puede apartar y utilizar para el día que la reselvaron es muy bonito y hay buen servicio, y las personas que trabajan ahí son muy amables y es muy seguro. Ese lugar se los dejo recomendadisimo es muy grande y bonito.","es un lugar muy bonito es muy agradable para estar con la familia, amigos, etc. me gusta mucho porque hay mucho espacio para caminar para hacer deporte hay muchas canchas y hay areas de juego. ahora en la parte de hasta abajo hicieron area para manejar carros a control remoto. tambien tienen una casa club donde esta la piscina, hay restaurante, hay salones, hay banios, hay un gimnasio, hay mesas de ping pong hay cancha de badminton. en los vestidores de la piscina hay un jacuzzi, sauna, duchas, banios, paquetes para dejar las cosas mientras uno esta en la piscina tambien hay un kiosko para comprar comida en la piscina. hay cabanias que uno puede apartar y utilizar para el dia que la reselvaron es muy bonito y hay buen servicio, y las personas que trabajan ahi son muy amables y es muy seguro. ese lugar se los dejo recomendadisimo es muy grande y bonito.","['es un lugar muy bonito es muy agradable para estar con la familia amigos etc', 'me gusta mucho porque hay mucho espacio para caminar para hacer deporte hay muchas canchas y hay areas de juego', 'ahora en la parte de hasta abajo hicieron area para manejar carros a control remoto', 'tambien tienen una casa club donde esta la piscina hay restaurante hay salones hay banios hay un gimnasio hay mesas de ping pong hay cancha de badminton', 'en los vestidores de la piscina hay un jacuzzi sauna duchas banios paquetes para dejar las cosas mientras uno esta en la piscina tambien hay un kiosko para comprar comida en la piscina', 'hay cabanias que uno puede apartar y utilizar para el dia que la reselvaron es muy bonito y hay buen servicio y las personas que trabajan ahi son muy amables y es muy seguro', 'ese lugar se los dejo recomendadisimo es muy grande y bonito']","['ser uno lugar mucho bonito ser mucho agradable para estar con el familia amigos etc', 'yo gustar mucho porque haber mucho espacio para caminar para hacer deporte haber mucho cancha y haber area de juego', 'ahora en el parte de hasta abajo hacer area para manejar carro a control remoto', 'tambien tener uno casa club donde este el piscina haber restaurante haber salón haber banio haber uno gimnasio haber mesa de ping pong haber cancha de badminton', 'en el vestidor de el piscina haber uno jacuzzi sauna ducha banio paquet para dejar el cosa mientras uno este en el piscina tambien haber uno kiosko para comprar comida en el piscina', 'haber cabania que uno poder apartar y utilizar para el dia que él reselvar ser mucho bonito y haber buen servicio y el persona que trabajar ahi ser mucho amable y ser mucho seguro', 'ese lugar él él dejar recomendadisimo ser mucho grande y bonito']"
5,"Seguro, limpio, organizado, la atención es muy buena. Tienen actividades programadas todos los fines de semana y programas de natación, baile; áreas para toda actividad. Me gusta mucho.","seguro, limpio, organizado, la atencion es muy buena. tienen actividades programadas todos los fines de semana y programas de natacion, baile; areas para toda actividad. me gusta mucho.","['seguro limpio organizado la atencion es muy buena', 'tienen actividades programadas todos los fines de semana y programas de natacion baile areas para toda actividad', 'me gusta mucho']","['seguro limpio organizado el atencion ser mucho buen', 'tener actividad programado todo el fin de semana y programa de natacion baile areas para todo actividad', 'yo gustar mucho']"
5,"Entre semana temprano, no hay mucha gente, así se puede disfrutar del sauna, jacuzzi, piscina, restaurante y algunas otras actividades, fin de semana hay más afluencia y es un poco más restringido.","entre semana temprano, no hay mucha gente, asi se puede disfrutar del sauna, jacuzzi, piscina, restaurante y algunas otras actividades, fin de semana hay mas afluencia y es un poco mas restringido.",['entre semana temprano no hay mucha gente asi se puede disfrutar del sauna jacuzzi piscina restaurante y algunas otras actividades fin de semana hay mas afluencia y es un poco mas restringido'],['entre semana temprano no haber mucho gente asi él poder disfrutar del sauna jacuzzi piscina restaurante y alguno otro actividad fin de semana haber mas afluencia y ser uno poco mas restringido']
5,Excelente ambiente al aire libre,excelente ambiente al aire libre,['excelente ambiente al aire libre'],['excelente ambiente al aire libre']
5,"Accesible, seguro y buenos precios en la comida y alquileres para eventos. Se debe ser socio o que alguien lo invite para poder ingresae y hacer uso de las instalaciones.","accesible, seguro y buenos precios en la comida y alquileres para eventos. se debe ser socio o que alguien lo invite para poder ingresae y hacer uso de las instalaciones.","['accesible seguro y buenos precios en la comida y alquileres para eventos', 'se debe ser socio o que alguien lo invite para poder ingresae y hacer uso de las instalaciones']","['accesible seguro y buen precio en el comida y alquiler para evento', 'él deber ser socio o que alguien él invitir para poder ingresae y hacer uso de el instalación']"
5,"Un club muy bueno, cuenta con área verde como con tecnología muy buena, atención hacia sus socios y con una gran cantidad de actividades para disfrutar tu día de la mejor manera sin importar la edad con la que se disponga.","un club muy bueno, cuenta con area verde como con tecnologia muy buena, atencion hacia sus socios y con una gran cantidad de actividades para disfrutar tu dia de la mejor manera sin importar la edad con la que se disponga.",['un club muy bueno cuenta con area verde como con tecnologia muy buena atencion hacia sus socios y con una gran cantidad de actividades para disfrutar tu dia de la mejor manera sin importar la edad con la que se disponga'],['uno club mucho bueno contar con area verde como con tecnologia mucho buen atencion hacia su socio y con uno gran cantidad de actividad para disfrutar tu dia de el mejor manera sin importar el edad con el que él disponer']
5,"Visitar el Club Campestre la Montaña se ha vuelto casi una tradición en mi familia desde hace ya muchos años y aún así cada vez que voy lo disfruto como si fuera la primera vez. Las instalaciones se mantienen en excelentes condiciones, los servicios de recreación y piscinas son muy buenos y los precios se mantienen generalmente bajos en comparación de algunos otros lugares que se puedan visitar. En general es un 5 por los servicios que incluye a tan bajo precio.","visitar el club campestre la montania se ha vuelto casi una tradicion en mi familia desde hace ya muchos anios y aun asi cada vez que voy lo disfruto como si fuera la primera vez. las instalaciones se mantienen en excelentes condiciones, los servicios de recreacion y piscinas son muy buenos y los precios se mantienen generalmente bajos en comparacion de algunos otros lugares que se puedan visitar. en general es un 5 por los servicios que incluye a tan bajo precio.","['visitar el club campestre la montania se ha vuelto casi una tradicion en mi familia desde hace ya muchos anios y aun asi cada vez que voy lo disfruto como si fuera la primera vez', 'las instalaciones se mantienen en excelentes condiciones los servicios de recreacion y piscinas son muy buenos y los precios se mantienen generalmente bajos en comparacion de algunos otros lugares que se puedan visitar', 'en general es un 5 por los servicios que incluye a tan bajo precio']","['visitar el club campestrar el montania él haber volver casi uno tradicion en mi familia desde hacer ya mucho anio y aun asi cada vez que ir él disfrutar como si ser el primero vez', 'el instalación él mantener en excelente condición el servicio de recreacion y piscina ser mucho buen y el precio él mantener generalmente bajo en comparacion de alguno otro lugar que él poder visitar', 'en general ser uno por el servicio que incluir a tanto bajo precio']"
1,Hoy nos fué muy mal en el restaurante no le puso atención el cocinero a la mesera con nuestra pizza . No queríamos con peperoni y así la llevaron y es un plato que se tarda 20 minutos mejor nos fuimos la vez pasada nos la dieron quemada.,hoy nos fue muy mal en el restaurante no le puso atencion el cocinero a la mesera con nuestra pizza . no queriamos con peperoni y asi la llevaron y es un plato que se tarda 20 minutos mejor nos fuimos la vez pasada nos la dieron quemada.,"['hoy nos fue muy mal en el restaurante no le puso atencion el cocinero a la mesera con nuestra pizza', 'no queriamos con peperoni y asi la llevaron y es un plato que se tarda 20 minutos mejor nos fuimos la vez pasada nos la dieron quemada']","['hoy yo ser mucho mal en el restaurante no él poner atencion el cocinero a el mesera con nuestro pizza', 'no queriar con peperoni y asi él llevar y ser uno plato que él tardar minuto mejor yo ir el vez pasado yo él dar quemado']"
5,"Es una excelente opción para convivir en familia en medio de la naturaleza, cuenta con cabañas equipadas para pasar el día, juegos, tren, canchas de foot balloon, tenis, balón mano, volkey Ball, badminton, piscina, entre muchas otras atracciones.","es una excelente opcion para convivir en familia en medio de la naturaleza, cuenta con cabanias equipadas para pasar el dia, juegos, tren, canchas de foot balloon, tenis, balon mano, volkey ball, badminton, piscina, entre muchas otras atracciones.",['es una excelente opcion para convivir en familia en medio de la naturaleza cuenta con cabanias equipadas para pasar el dia juegos tren canchas de foot balloon tenis balon mano volkey ball badminton piscina entre muchas otras atracciones'],['ser uno excelente opcion para convivir en familia en medio de el naturaleza contar con cabania equipado para pasar el dia juegos trar cancha de foot balloon tenis balon mano volkey ball badminton piscinar entre mucho otro atracción']
4,"Esta bastante bien solo las instalaciones están algo lastimadas por el tiempo y uso, pero el restaurante es bastante bueno y relativamente barato para lo que sirven, varias actividades y con espacios al aire libre en estos tiempos de Covid-19","esta bastante bien solo las instalaciones estan algo lastimadas por el tiempo y uso, pero el restaurante es bastante bueno y relativamente barato para lo que sirven, varias actividades y con espacios al aire libre en estos tiempos de covid-19",['esta bastante bien solo las instalaciones estan algo lastimadas por el tiempo y uso pero el restaurante es bastante bueno y relativamente barato para lo que sirven varias actividades y con espacios al aire libre en estos tiempos de covid19'],['este bastante bien solo el instalación estar algo lastimada por el tiempo y uso pero el restaurante ser bastante bueno y relativamente barato para él que servir varios actividad y con espacio al aire libre en este tiempo de']
4,Lastima cerrado hasta Nuevaeses orden desde éste sábado 14.,lastima cerrado hasta nuevaeses orden desde este sabado 14.,['lastima cerrado hasta nuevaeses orden desde este sabado 14'],['lastimo cerrado hasta nuevaés orden desde este sabado']
4,"Debes de ser socio para acceder a tan bonito lugar. Cuenta con áreas verdes canchas de fútbol, basquetbol, tenis, juegos de mesa a escala, en la casa club restaurante y piscina.","debes de ser socio para acceder a tan bonito lugar. cuenta con areas verdes canchas de futbol, basquetbol, tenis, juegos de mesa a escala, en la casa club restaurante y piscina.","['debes de ser socio para acceder a tan bonito lugar', 'cuenta con areas verdes canchas de futbol basquetbol tenis juegos de mesa a escala en la casa club restaurante y piscina']","['deber de ser socio para acceder a tanto bonito lugar', 'contar con area verde cancha de futbol basquetbol tenis juegos de mesa a escala en el casa club restaurante y piscina']"
5,Un lugar muy bonito lo recomiendo.,un lugar muy bonito lo recomiendo.,['un lugar muy bonito lo recomiendo'],['uno lugar mucho bonito él recomeir']
